times,P_opt,P_original,P_extrapolated
30.71989428172256,31.269894281722564,0.08141110056728582,0.08809050137683563,0.07728782920811973
30.769894281722557,31.31989428172257,0.08132485311379806,0.08818258139645618,0.07729378692485817
30.81989428172256,31.369894281722566,0.08124510777087092,0.08832522200007173,0.0773012939512573
30.86989428172256,31.41989428172257,0.0811763182448148,0.088515479729973,0.07731364143689468
30.919894281722563,31.469894281722567,0.08112237327371553,0.08874942078936704,0.0773336332644589
30.96989428172256,31.51989428172257,0.08108654599721626,0.08902220559045586,0.07736355351652728
31.019894281722564,31.56989428172257,0.08107145170608533,0.08932818647869488,0.07740514109990829
31.06989428172256,31.619894281722573,0.08107901532409285,0.08966101501639809,0.07745957226484365
31.119894281722566,31.66989428172257,0.08111044970913986,0.09001375516318101,0.07752745153987392
31.169894281722563,31.719894281722574,0.08116624552433127,0.09037899885980391,0.07760881135517939
31.219894281722567,31.76989428172257,0.08124617304211075,0.09074898086278195,0.07770312036172179
31.269894281722564,31.819894281722576,0.08134929583050665,0.09111569013747417,0.07780930018624546
31.31989428172257,31.869894281722573,0.08147399585775299,0.09147097564358857,0.07792575010909984
31.369894281722566,31.919894281722577,0.08161800916775296,0.09180664489027388,0.07805037892753182
31.41989428172257,31.969894281722574,0.08177847094874328,0.09211455415833894,0.07818064308353263
31.469894281722567,32.01989428172258,0.08195196856018828,0.09238668975579618,0.07831359000077977
31.51989428172257,32.069894281722576,0.08213460091026577,0.09261524007210062,0.07844590549380008
31.56989428172257,32.11989428172258,0.0823220424922419,0.09279265851834047,0.07857396408408687
31.619894281722573,32.16989428172258,0.08250961038901532,0.09291171768524323,0.07869388107869273
31.66989428172257,32.21989428172258,0.08269233263128856,0.09296555522389346,0.07880156532998221
31.719894281722574,32.26989428172258,0.08286501643189882,0.0929477120646257,0.07889277169200103
31.76989428172257,32.31989428172258,0.08302231500006912,0.09285216364845844,0.07896315230959496
31.819894281722576,32.36989428172258,0.08315879184753185,0.0926733448636932,0.0790083060113137
31.869894281722573,32.419894281722584,0.08326898171757109,0.0924061693682872,0.07902382521735751
31.919894281722577,32.46989428172258,0.0833474474843145,0.09204604394541638,0.07900533991178411
31.969894281722574,32.519894281722586,0.08338883257232381,0.09158887849288519,0.07894855835793214
32.01989428172258,32.56989428172258,0.08338790862814523,0.09103109219279189,0.07884930435327808
32.069894281722576,32.61989428172259,0.08333961833147888,0.09036961635072426,0.07870355092209462
32.11989428172258,32.669894281722584,0.08323911336212922,0.08960189433713807,0.07850745043011229
32.16989428172258,32.71989428172259,0.08308178764015824,0.0887258790097629,0.07825736117486232
32.21989428172258,32.769894281722586,0.08286330603243078,0.087740027946392,0.07794987055931264
32.26989428172258,32.81989428172259,0.08257962877180026,0.08664329677310025,0.07758181499623197
32.31989428172258,32.86989428172259,0.0822270318688179,0.08543513083422641,0.07715029671819694
32.36989428172258,32.91989428172259,0.08180212381352982,0.08411545541742638,0.07665269768522957
32.419894281722584,32.96989428172259,0.08130185887002049,0.0826846647197033,0.0760866907906328
32.46989428172258,33.01989428172259,0.08072354726194123,0.08114360971836453,0.07545024856752175
32.519894281722586,33.06989428172259,0.08006486253605216,0.07949358509419269,0.07474164959545895
32.56989428172258,33.119894281722594,0.07932384637507957,0.07773631534264386,0.07395948279994356
32.61989428172259,33.16989428172259,0.07849891111282424,0.07587394020271546,0.0731026498285003
32.669894281722584,33.219894281722596,0.07758884018494394,0.07390899953250933,0.07217036567676881
32.71989428172259,33.26989428172259,0.07659278672928717,0.07184441776620115,0.07116215772712704
32.769894281722586,33.3198942817226,0.07551027053098325,0.06968348810026218,0.07007786335165316
32.81989428172259,33.369894281722594,0.07434117349026761,0.06742985657938905,0.06891762622114536
32.86989428172259,33.4198942817226,0.07308573377576662,0.06508750628776909,0.06768189145291424
32.91989428172259,33.469894281722596,0.07174453881296812,0.0626607419040381,0.06637139972247043
32.96989428172259,33.5198942817226,0.07031851724721107,0.06015417495614449,0.06498718045839692
33.01989428172259,33.5698942817226,0.06880893001296907,0.05757271022755553,0.06353054423593917
33.06989428172259,33.6198942817226,0.06721736063685044,0.054921533937997875,0.062003074483584275
33.119894281722594,33.6698942817226,0.06554570490101719,0.05220610458163549,0.060406618618623495
33.16989428172259,33.7198942817226,0.0637961599972997,0.04943214770495882,0.05874327873313158
33.219894281722596,33.7698942817226,0.06197121331111079,0.046605656533370184,0.05701540196193919
33.26989428172259,33.819894281722604,0.06007363098978583,0.043732901361509265,0.05522557068050402
33.3198942817226,33.8698942817226,0.058106446474330886,0.040820452279310054,0.05337659270522093
33.369894281722594,33.919894281722605,0.056072949210011984,0.037875222613504136,0.05147149170485973
33.4198942817226,33.9698942817226,0.053976673804578525,0.03490454537646836,0.049513498084216345
33.469894281722596,34.01989428172261,0.05182138998071762,0.03191630392140751,0.047506040676964824
33.5198942817226,34.069894281722604,0.049611093782946064,0.028919154818836484,0.04545273969515124
33.5698942817226,34.11989428172261,0.04735000066666636,0.02592291419807934,0.04335740154515909
33.6198942817226,34.169894281722605,0.04504254134703358,0.02293924793670414,0.04122401636168759
33.6698942817226,34.21989428172261,0.042693361664165576,0.019982958551092684,0.03905675947684791
33.7198942817226,34.26989428172261,0.040307328305867536,0.01707452019625978,0.03685999860414185
33.7698942817226,34.31989428172261,0.03788954314992863,0.01424541469412705,0.034638309400764795
33.819894281722604,34.36989428172261,0.0354453704716495,0.01155021755030524,0.032396503490516516
33.8698942817226,34.41989428172261,0.032980483713429126,0.00909568145429639,0.030139675364474962
33.919894281722605,34.46989428172261,0.030500942677069032,0.007108300501804839,0.027873278524001316
33.9698942817226,34.519894281722614,0.028013319293471093,0.006023897093930387,0.025603248106065846
34.01989428172261,34.56989428172261,0.025524903342941444,0.0062748341184966205,0.02333619960362661
34.069894281722604,34.619894281722615,0.023044044366423506,0.007683297308238819,0.021079756367236017
34.11989428172261,34.66989428172261,0.020580734732664665,0.00971621805841614,0.01884310328347833
34.169894281722605,34.71989428172262,0.0181476385269484,0.01202212140194842,0.0166379541852612
34.21989428172261,34.769894281722614,0.015761984013965672,0.01443502201854493,0.014480309456770504
34.26989428172261,34.81989428172262,0.013449209903315407,0.016876156846351898,0.012393787397988345
34.31989428172261,34.869894281722615,0.011250313221431033,0.0193044050367503,0.01041618436031665
34.36989428172261,34.91989428172262,0.009237011217195864,0.02169592322985992,0.008612556111613696
34.41989428172261,34.96989428172262,0.007541139407816557,0.02403553428395701,0.007099252141382497
34.46989428172261,35.01989428172262,0.006391724605737745,0.026312810880897212,0.006071088674081357
34.519894281722614,35.06989428172262,0.006070047827132652,0.02852015827203087,0.005760552032495539
34.56989428172261,35.11989428172262,0.006658637268869176,0.030651812909959473,0.006241286340943627
34.619894281722615,35.16989428172262,0.007922051133581378,0.032703290070614593,0.007327647964426022
34.66989428172261,35.219894281722624,0.009564512227185235,0.03467106499092194,0.0087686748378825
34.71989428172262,35.26989428172262,0.011393824612160448,0.03655238175740827,0.010391577974745438
34.769894281722614,35.319894281722625,0.013306097100058775,0.038345135131909236,0.012099338762778876
34.81989428172262,35.36989428172262,0.0152452832315042,0.04004779551520101,0.013838551595036715
34.869894281722615,35.41989428172263,0.017179380130884304,0.0416593601473886,0.015578479692549892
34.91989428172262,35.469894281722624,0.019088819750302684,0.043179320586574116,0.01730033614865209
34.96989428172262,35.51989428172263,0.02096084778173465,0.044607640387616505,0.018991951040348398
35.01989428172262,35.569894281722625,0.022786692021250655,0.045944739143245546,0.020645039811288898
35.06989428172262,35.61989428172263,0.024560063377764407,0.0471914803796396,0.022253741102516402
35.11989428172262,35.66989428172263,0.02627632303521731,0.04834916160572283,0.02381379778613379
35.16989428172262,35.71989428172263,0.027931998969541124,0.04941950531344893,0.02532207838792176
35.219894281722624,35.76989428172263,0.029524494103106563,0.05040465003632672,0.02677628641188629
35.26989428172262,35.81989428172263,0.03105190388044294,0.05130714076640089,0.02817477744184703
35.319894281722625,35.86989428172263,0.032512898522872404,0.05212991814854447,0.029516440165911876
35.36989428172262,35.919894281722634,0.033906644634424755,0.05287630594205073,0.030800616395539604
35.41989428172263,35.96989428172263,0.035232751296068635,0.05354999628063958,0.03202704540716073
35.469894281722624,36.019894281722635,0.03649123163216856,0.05415503228535142,0.03319582368936586
35.51989428172263,36.06989428172263,0.03768247420724533,0.05469578759959034,0.03430737451216719
35.569894281722625,36.11989428172264,0.03880722061554147,0.0551769424294794,0.0353624237223249
35.61989428172263,36.169894281722634,0.0398665468479289,0.05560345569252279,0.03636197938551591
35.66989428172263,36.21989428172264,0.04086184678327939,0.05598053290986729,0.03730731365970142
35.71989428172263,36.269894281722635,0.04179481663770441,0.056313589528518115,0.038199945774879604
35.76989428172263,36.31989428172264,0.04266743952174652,0.05660820943564446,0.039041625317882134
35.81989428172263,36.36989428172264,0.04348196946678479,0.056870098532863886,0.03983431524022033
35.86989428172263,36.41989428172264,0.044240914427027,0.057105033378111,0.040580174161065116
35.919894281722634,36.46989428172264,0.044947017867692354,0.057318805078272014,0.04128153765080644
35.96989428172263,36.51989428172264,0.04560323862975674,0.057517158826203264,0.04194089826904818
36.019894281722635,36.56989428172264,0.04621272882818347,0.05770572971621795,0.04256088420479517
36.06989428172263,36.619894281722644,0.04677880960169437,0.057889975733293166,0.04314423643283364
36.11989428172264,36.66989428172264,0.04730494459344112,0.05807510907893953,0.043693784363458846
36.169894281722634,36.719894281722645,0.047794711107379824,0.05826602725218385,0.044212420025538685
36.21989428172264,36.76989428172264,0.04825176895733555,0.058467245525172046,0.044703070886931276
36.269894281722635,36.81989428172265,0.04867982710608978,0.05868283261564295,0.04516867148181895
36.31989428172264,36.869894281722644,0.04908260828048581,0.05891635144009975,0.04561213408098807
36.36989428172264,36.91989428172265,0.049463811844410496,0.05917080681321823,0.046036318706922534
36.41989428172264,36.969894281722645,0.049827075312133894,0.05944860182952114,0.0464440028585452
36.46989428172264,37.01989428172265,0.050175934986043315,0.059751504421193646,0.04683785136761092
36.51989428172264,37.06989428172265,0.05051378630032113,0.060080625241064195,0.047220386856850476
36.56989428172264,37.11989428172265,0.05084384453952737,0.0604364075934316,0.04759396130550402
36.619894281722644,37.16989428172265,0.051169106671814,0.0608186296581227,0.04796072924761981
36.66989428172264,37.21989428172265,0.051492315083957074,0.06122641876136156,0.0483226231296312
36.719894281722645,37.26989428172265,0.05181592402357555,0.06165827697860302,0.04868133133437596
36.76989428172264,37.319894281722654,0.052142069538168884,0.06211211694413698,0.04903827933809469
36.81989428172265,37.36989428172265,0.052472543648324245,0.06258530641740535,0.04939461440565506
36.869894281722644,37.419894281722655,0.052808773403582074,0.06307471993398357,0.04975119414929538
36.91989428172265,37.46989428172265,0.05315180534677871,0.06357679575627245,0.05010857918099307
36.969894281722645,37.51989428172266,0.05350229576183735,0.06408759633073763,0.050467029982679566
37.01989428172265,37.569894281722654,0.053860506909017336,0.06460287054191512,0.050826508007345284
37.06989428172265,37.61989428172266,0.05422630927040813,0.0651181162093673,0.05118668091334106
37.11989428172265,37.669894281722655,0.05459918964769355,0.06562864148036925,0.05154693172955706
37.16989428172265,37.71989428172266,0.05497826478445243,0.06612962400633444,0.05190637165569988
37.21989428172265,37.76989428172266,0.055362300035937624,0.0666161670349174,0.05226385612373577
37.26989428172265,37.81989428172266,0.05574973248779303,0.06708335178602966,0.052618003686582024
37.319894281722654,37.86989428172266,0.05613869783645971,0.06752628569656087,0.05296721725983319
37.36989428172265,37.91989428172266,0.056527060290202866,0.06794014630761909,0.05330970722184345
37.419894281722655,37.96989428172266,0.05691244473024821,0.06832022072562124,0.05364351587577425
37.46989428172265,38.019894281722664,0.05729227038359024,0.06866194071380281,0.05396654279218451
37.51989428172266,38.06989428172266,0.05766378529802794,0.06896091356519778,0.05427657057961324
37.569894281722654,38.119894281722665,0.05802410097017521,0.06921294897497149,0.054571290670203054
37.61989428172266,38.16989428172266,0.058370226552404404,0.06941408217311719,0.05484832875446002
37.669894281722655,38.21989428172267,0.05869910214883342,0.06956059360221499,0.05510526955059344
37.71989428172266,38.269894281722664,0.05900763079805165,0.06964902543337528,0.055339680646710056
