g,original_gs,gam1s,gam2s,gam1_FGR,gam2_FGR,|A1|,|A2|,delta_w,original_gam1,original_gam2,extrap_err1,extrap_err2
1466.0720240080027,nan,7.512024623282445,11.720140239747765,6.357916426624519,12.556307043614689,0.44127465863544,0.4454720039890978,107.73017857409738,nan,nan,nan,nan
1467.0873624541514,nan,7.47989028753288,11.66706302663429,6.320179875005131,12.487664840650849,0.44125469563551634,0.44545772718488635,107.61407549459273,nan,nan,nan,nan
1468.1027009003,nan,7.447899583003178,11.614209185420194,6.2826303960074865,12.419324929682567,0.4412348920459547,0.44544355123865964,107.49807481433298,nan,nan,nan,nan
1469.1180393464488,nan,7.416052032919003,11.56157805908039,6.24526732632958,12.351286473485345,0.4412152471669465,0.4454294756498186,107.38217701901094,nan,nan,nan,nan
1470.1333777925977,nan,7.384347160506019,11.509168990589785,6.208090003171937,12.28354863381784,0.44119576029868335,0.44541549991776436,107.26638259431937,nan,nan,nan,nan
1471.1487162387464,nan,7.35278448898989,11.456981322923296,6.171097764252123,12.216110571450402,0.4411764307413569,0.44540162354189794,107.15069202595106,nan,nan,nan,nan
1472.164054684895,nan,7.321363541596279,11.40501439905583,6.1342899478191075,12.148971446193372,0.44115725779515846,0.4453878460216204,107.0351057995988,nan,nan,nan,nan
1473.1793931310438,nan,7.290083841550851,11.353267561962298,6.097665892667426,12.082130416925082,0.4411382407602798,0.4453741668563327,106.91962440095534,nan,nan,nan,nan
1474.1947315771924,nan,7.25894491207927,11.301740154617612,6.061224938151325,12.015586641619905,0.44111937893691233,0.4453605855454361,106.80424831571352,nan,nan,nan,nan
1475.2100700233411,nan,7.227946276407197,11.250431519996685,6.024966424198785,11.94933927737613,0.44110067162524746,0.4453471015883314,106.6889780295661,nan,nan,nan,nan
1476.2254084694898,nan,7.197087457760297,11.19934100107442,5.988889691325391,11.883387480443611,0.44108211812547704,0.44533371448441983,106.57381402820585,nan,nan,nan,nan
1477.2407469156385,nan,7.166367979364232,11.148467940825732,5.952994080648058,11.817730406251238,0.4410637177377925,0.4453204237331023,106.45875679732558,nan,nan,nan,nan
